;Worldwide Navigation Database
;Exported via DFD v1.0 19.0123
;Software copyright (c) 2019 Richard Stefan, NAVData-Service
;Support available via forum at http://forum.navigraph.com
;
;Data provided by Navigraph - www.navigraph.com
;Source data copyright (c) 2019 Jeppesen
;This data may be used for ground based recreational computer game
;simulation software only, and may not be recompiled, interpreted,
;or distributed for any purpose without the written consent of Navigraph.
;The contents of this database is dated and must not be used for real
;world navigation as it is unlawful and unsafe to do so.
;
;------------------------------------------------------
;AIRAC Cycle : 1903 (28/FEB/2019 - 28/MAR/2019) - Ver.1
;------------------------------------------------------
88E46	 88.000000	 146.000000	15
89E46	 89.000000	 146.000000	15
87E46	 87.000000	 146.000000	15
88E47	 88.000000	 147.000000	15
89E47	 89.000000	 147.000000	15
87E47	 87.000000	 147.000000	15
87E48	 87.000000	 148.000000	15
89E48	 89.000000	 148.000000	15
88E48	 88.000000	 148.000000	15
87E49	 87.000000	 149.000000	15
88E49	 88.000000	 149.000000	15
89E49	 89.000000	 149.000000	15
88E50	 88.000000	 150.000000	15
87E50	 87.000000	 150.000000	15
89E50	 89.000000	 150.000000	15
87E51	 87.000000	 151.000000	15
89E51	 89.000000	 151.000000	15
88E51	 88.000000	 151.000000	15
87E52	 87.000000	 152.000000	15
88E52	 88.000000	 152.000000	15
89E52	 89.000000	 152.000000	15
88E53	 88.000000	 153.000000	15
87E53	 87.000000	 153.000000	15
89E53	 89.000000	 153.000000	15
87E54	 87.000000	 154.000000	15
89E54	 89.000000	 154.000000	15
88E54	 88.000000	 154.000000	15
89E55	 89.000000	 155.000000	15
87E55	 87.000000	 155.000000	15
88E55	 88.000000	 155.000000	15
89E56	 89.000000	 156.000000	15
87E56	 87.000000	 156.000000	15
88E56	 88.000000	 156.000000	15
89E57	 89.000000	 157.000000	15
88E57	 88.000000	 157.000000	15
87E57	 87.000000	 157.000000	15
87E58	 87.000000	 158.000000	15
89E58	 89.000000	 158.000000	15
88E58	 88.000000	 158.000000	15
87E59	 87.000000	 159.000000	15
89E59	 89.000000	 159.000000	15
88E59	 88.000000	 159.000000	15
89E60	 89.000000	 160.000000	15
88E60	 88.000000	 160.000000	15
87E60	 87.000000	 160.000000	15
88E61	 88.000000	 161.000000	15
89E61	 89.000000	 161.000000	15
87E61	 87.000000	 161.000000	15
88E62	 88.000000	 162.000000	15
89E62	 89.000000	 162.000000	15
87E62	 87.000000	 162.000000	15
87E63	 87.000000	 163.000000	15
88E63	 88.000000	 163.000000	15
89E63	 89.000000	 163.000000	15
87E64	 87.000000	 164.000000	15
89E64	 89.000000	 164.000000	15
88E64	 88.000000	 164.000000	15
88E65	 88.000000	 165.000000	15
87E65	 87.000000	 165.000000	15
89E65	 89.000000	 165.000000	15
89E66	 89.000000	 166.000000	15
87E66	 87.000000	 166.000000	15
88E66	 88.000000	 166.000000	15
87E67	 87.000000	 167.000000	15
88E67	 88.000000	 167.000000	15
89E67	 89.000000	 167.000000	15
89E68	 89.000000	 168.000000	15
87E68	 87.000000	 168.000000	15
88E68	 88.000000	 168.000000	15
88E69	 88.000000	 169.000000	15
89E69	 89.000000	 169.000000	15
87E69	 87.000000	 169.000000	15
88E70	 88.000000	 170.000000	15
87E70	 87.000000	 170.000000	15
89E70	 89.000000	 170.000000	15
88E71	 88.000000	 171.000000	15
89E71	 89.000000	 171.000000	15
87E71	 87.000000	 171.000000	15
88E72	 88.000000	 172.000000	15
89E72	 89.000000	 172.000000	15
87E72	 87.000000	 172.000000	15
89E73	 89.000000	 173.000000	15
87E73	 87.000000	 173.000000	15
88E73	 88.000000	 173.000000	15
89E74	 89.000000	 174.000000	15
88E74	 88.000000	 174.000000	15
87E74	 87.000000	 174.000000	15
87E75	 87.000000	 175.000000	15
88E75	 88.000000	 175.000000	15
89E75	 89.000000	 175.000000	15
87E76	 87.000000	 176.000000	15
88E76	 88.000000	 176.000000	15
89E76	 89.000000	 176.000000	15
89E77	 89.000000	 177.000000	15
88E77	 88.000000	 177.000000	15
87E77	 87.000000	 177.000000	15
89E78	 89.000000	 178.000000	15
88E78	 88.000000	 178.000000	15
87E78	 87.000000	 178.000000	15
88E79	 88.000000	 179.000000	15
87E79	 87.000000	 179.000000	15
89E79	 89.000000	 179.000000	15
87N80	 87.000000	-180.000000	15
87E80	 87.000000	 180.000000	15
88N80	 88.000000	-180.000000	15
89E80	 89.000000	 180.000000	15
90E80	 90.000000	 180.000000	15
88E80	 88.000000	 180.000000	15
89N80	 89.000000	-180.000000	15
89N79	 89.000000	-179.000000	15
87N79	 87.000000	-179.000000	15
88N79	 88.000000	-179.000000	15
89N78	 89.000000	-178.000000	15
87N78	 87.000000	-178.000000	15
88N78	 88.000000	-178.000000	15
89N77	 89.000000	-177.000000	15
87N77	 87.000000	-177.000000	15
88N77	 88.000000	-177.000000	15
88N76	 88.000000	-176.000000	15
89N76	 89.000000	-176.000000	15
87N76	 87.000000	-176.000000	15
87N75	 87.000000	-175.000000	15
88N75	 88.000000	-175.000000	15
89N75	 89.000000	-175.000000	15
87N74	 87.000000	-174.000000	15
88N74	 88.000000	-174.000000	15
89N74	 89.000000	-174.000000	15
88N73	 88.000000	-173.000000	15
87N73	 87.000000	-173.000000	15
89N73	 89.000000	-173.000000	15
89N72	 89.000000	-172.000000	15
87N72	 87.000000	-172.000000	15
88N72	 88.000000	-172.000000	15
89N71	 89.000000	-171.000000	15
88N71	 88.000000	-171.000000	15
87N71	 87.000000	-171.000000	15
89N70	 89.000000	-170.000000	15
88N70	 88.000000	-170.000000	15
87N70	 87.000000	-170.000000	15
DEVID	 89.000000	-168.973333	15
88N69	 88.000000	-169.000000	15
87N69	 87.000000	-169.000000	15
89N69	 89.000000	-169.000000	15
88N68	 88.000000	-168.000000	15
87N68	 87.000000	-168.000000	15
89N68	 89.000000	-168.000000	15
89N67	 89.000000	-167.000000	15
87N67	 87.000000	-167.000000	15
88N67	 88.000000	-167.000000	15
89N66	 89.000000	-166.000000	15
88N66	 88.000000	-166.000000	15
87N66	 87.000000	-166.000000	15
87N65	 87.000000	-165.000000	15
89N65	 89.000000	-165.000000	15
88N65	 88.000000	-165.000000	15
87N64	 87.000000	-164.000000	15
88N64	 88.000000	-164.000000	15
89N64	 89.000000	-164.000000	15
87N63	 87.000000	-163.000000	15
89N63	 89.000000	-163.000000	15
88N63	 88.000000	-163.000000	15
88N62	 88.000000	-162.000000	15
89N62	 89.000000	-162.000000	15
87N62	 87.000000	-162.000000	15
87N61	 87.000000	-161.000000	15
89N61	 89.000000	-161.000000	15
88N61	 88.000000	-161.000000	15
89N60	 89.000000	-160.000000	15
88N60	 88.000000	-160.000000	15
87N60	 87.000000	-160.000000	15
89N59	 89.000000	-159.000000	15
88N59	 88.000000	-159.000000	15
87N59	 87.000000	-159.000000	15
88N58	 88.000000	-158.000000	15
89N58	 89.000000	-158.000000	15
87N58	 87.000000	-158.000000	15
87N57	 87.000000	-157.000000	15
88N57	 88.000000	-157.000000	15
89N57	 89.000000	-157.000000	15
88N56	 88.000000	-156.000000	15
87N56	 87.000000	-156.000000	15
89N56	 89.000000	-156.000000	15
87N55	 87.000000	-155.000000	15
88N55	 88.000000	-155.000000	15
89N55	 89.000000	-155.000000	15
87N54	 87.000000	-154.000000	15
89N54	 89.000000	-154.000000	15
88N54	 88.000000	-154.000000	15
88N53	 88.000000	-153.000000	15
87N53	 87.000000	-153.000000	15
89N53	 89.000000	-153.000000	15
89N52	 89.000000	-152.000000	15
88N52	 88.000000	-152.000000	15
87N52	 87.000000	-152.000000	15
87N51	 87.000000	-151.000000	15
89N51	 89.000000	-151.000000	15
88N51	 88.000000	-151.000000	15
88N50	 88.000000	-150.000000	15
87N50	 87.000000	-150.000000	15
89N50	 89.000000	-150.000000	15
87N49	 87.000000	-149.000000	15
89N49	 89.000000	-149.000000	15
88N49	 88.000000	-149.000000	15
87N48	 87.000000	-148.000000	15
88N48	 88.000000	-148.000000	15
89N48	 89.000000	-148.000000	15
87N47	 87.000000	-147.000000	15
88N47	 88.000000	-147.000000	15
89N47	 89.000000	-147.000000	15
88N46	 88.000000	-146.000000	15
89N46	 89.000000	-146.000000	15
87N46	 87.000000	-146.000000	15
89N45	 89.000000	-145.000000	15
88N45	 88.000000	-145.000000	15
87N45	 87.000000	-145.000000	15
89N44	 89.000000	-144.000000	15
88N44	 88.000000	-144.000000	15
87N44	 87.000000	-144.000000	15
88N43	 88.000000	-143.000000	15
87N43	 87.000000	-143.000000	15
89N43	 89.000000	-143.000000	15
87N42	 87.000000	-142.000000	15
89N42	 89.000000	-142.000000	15
88N42	 88.000000	-142.000000	15
88N41	 88.000000	-141.000000	15
89N41	 89.000000	-141.000000	15
87N41	 87.000000	-141.000000	15
DEKMO	 88.866947	-141.000000	15
NEUTR	 86.500000	-141.000000	15
88N40	 88.000000	-140.000000	15
89N40	 89.000000	-140.000000	15
87N40	 87.000000	-140.000000	15
87N39	 87.000000	-139.000000	15
88N39	 88.000000	-139.000000	15
